site_id,lon,lat,block_id,OC_gkg
44083162,11.254677784384045,51.56190491977015,9,24.6
44563192,11.958238314906453,51.82196719452275,7,11.7
42983494,9.644627300656625,54.55158801684833,8,17.5
43443126,10.329413041740937,51.24453012989072,5,27.9
43503136,10.41610046665847,51.33418199524585,5,17.4
44383062,11.654697580402466,50.65784041783226,9,20.7
44623090,12.004681215095433,50.90406863720942,9,16.1
44422846,11.64382796546462,48.71523361592379,3,10.4
42602992,9.148577600765824,50.03719438803408,1,8.8
45103300,12.801397040581035,52.776067857786096,7,9.5
45123286,12.822866775871493,52.64967489731048,7,28.3
45803340,13.869134587285496,53.10628855622843,0,10.7
43483308,10.401008769885262,52.880002936158725,5,9.5
44103316,11.32402772431807,52.94531045731421,7,9.6
41383234,7.323650101077017,52.18551539000592,2,15.2
44463286,11.847925198016576,52.66871918133381,7,17.1
44763262,12.280014849678064,52.44548783323011,7,8.2
44402818,11.608614006327134,48.463795167898745,3,14.9
41883208,8.064580547418798,51.966146797623935,2,13.2
42903508,9.519581813107187,54.67699283051141,8,17.8
43042898,9.76679817929688,49.19484414611521,4,16.3
42222936,8.632675133095983,49.52856827416561,6,19.1
42862808,9.527666650664262,48.38447392831099,4,34.5
43182784,9.95966647079734,48.169507080821184,4,17.7
44422810,11.633317676640422,48.39139095599871,3,15.5
44842784,12.189823995152464,48.14776785094549,3,34.8
44762836,12.101789097308751,48.61749691301159,3,22.5
44862848,12.242195776216631,48.7227794643104,3,13.1
45202880,12.719560518197747,49.0000893925181,3,15.4
45482808,13.061908472975697,48.34315142524149,3,23.0
45482830,13.073945897782895,48.5408706192762,3,10.8
45502864,13.12002947185823,48.84566899517795,3,15.6
44782914,12.1592812754924,49.318272666153234,3,10.8
44962878,12.390956787266823,48.9895791036939,3,46.1
43322934,10.15190594159892,49.51868680604029,4,21.1
43562920,10.482036808512843,49.39184468792262,4,12.1
43862872,10.887356664707571,48.95768891110765,3,17.7
43622788,10.551296916918458,48.2041820507882,4,24.6
43622824,10.554890178054936,48.52802471071329,4,18.0
44483338,11.897691864756796,53.1353939714339,7,8.2
44763232,12.266180794302624,52.17608307952266,7,7.0
44823334,12.403443369716086,53.09038837569951,7,8.7
44843348,12.4403641278934,53.21552369477736,7,9.5
45703360,13.735465273008511,53.29035335794452,0,13.8
42543032,9.057757925541342,50.396161175568245,1,17.2
45963382,14.143839401169249,53.47504698035949,0,10.5
43383208,10.247396856300824,51.98177748356761,5,23.4
42763282,9.33515768527745,52.64518332088988,5,20.6
42403354,8.785478562924714,53.28801773820581,2,12.4
42723338,9.267694207440073,53.14806021693999,8,10.8
42863320,9.478888130736571,52.98744144413941,8,25.3
41083280,6.856166827221218,52.58769114270623,2,15.6
41583286,7.590629403517338,52.658747881680085,2,15.7
41643342,7.652343663536349,53.16342140829843,2,17.7
41703268,7.77613150968802,52.50055456014663,2,21.2
41743306,7.818082833456401,52.84290251492459,2,17.9
41783342,7.861561293207786,53.16728416402015,2,20.9
41823346,7.9195924605619075,53.20429475372587,2,26.9
41963222,8.175881811121206,52.09379739949732,2,12.6
41963248,8.166269837581128,52.3273593733684,2,10.9
41963360,8.12359986158545,53.333472491582256,2,54.7
42003238,8.228523086770611,52.23842616024056,2,13.7
42063322,8.287183074823616,52.994358471827134,2,24.5
42083332,8.313503712648318,53.08463915788115,2,33.2
40523090,6.177669293125743,50.85825455771933,6,14.6
41003224,6.774959125536813,52.08184980621853,2,16.9
41083226,6.890392639546172,52.102960215395335,2,14.5
41923186,8.131055878443643,51.76941575040176,2,11.0
41963126,8.210197454974573,51.23123506368575,1,20.3
42123178,8.423188008839311,51.70177260950756,2,22.7
40882988,6.752141917320177,49.95805281150315,6,19.3
41962892,8.287542400937264,49.12800948897672,6,9.3
42082918,8.444478081072944,49.36417657717174,6,13.3
44983158,12.549778929499157,51.50486189922856,7,10.6
44163216,11.38475383752455,52.04582736332534,7,19.7
44343140,11.622448061702574,51.35960431778644,9,20.4
44483302,11.883678146324533,52.81200046915088,7,29.5
44703212,12.1697915643166,51.998036990210174,7,9.4
44703216,12.17158819488484,52.03396960157496,7,11.3
42683482,9.18334240226125,54.4416342260721,8,18.8
42723504,9.24128373808696,54.63971274622045,8,29.7
43163458,9.923374533318912,54.22864367220736,8,6.9
43323456,10.168524774355127,54.21058753499656,8,13.3
43343458,10.199336988600429,54.228464009150535,8,11.7
42462906,8.96981285922604,49.26230762395259,4,9.1
42922818,9.607976037064548,48.474754614365,4,46.6
44663338,12.166557629293768,53.1309023950133,7,10.8
45423320,13.288643250687464,52.943603658274384,0,10.4
42323042,8.746042521951868,50.4830282635426,1,17.2
41003008,6.907640293001267,50.14229727627607,6,13.6
43263454,10.076627120789702,54.19262122931416,8,12.6
42443026,8.918339393445992,50.3409147855949,1,15.7
45002866,12.440184464836577,48.8806134597302,3,8.1
45162852,12.651468219661488,48.74972892283399,3,22.8
43343040,10.183077481957866,50.47179932249111,1,30.9
42423010,8.893635723132704,50.19682501402213,1,7.6
43363252,10.220267734720414,52.37721587163703,5,7.0
41303268,7.187465504004497,52.488067977697376,2,16.6
45282846,12.811458171763174,48.69178758700828,3,29.3
43842966,10.875049745315131,49.80318325652095,9,9.6
42483226,8.933700584804436,52.138982658288526,2,28.6
44543250,11.951770444860792,52.34343921695413,7,19.6
45003106,12.552563706879928,51.03710913078752,9,12.9
45442854,13.032892889298637,48.757993423447886,3,41.1
42182748,8.624769958595731,47.83695076264014,4,23.9
43442986,10.320699383484977,49.98599041683927,9,18.0
43942820,10.98724932430166,48.4890378273825,3,14.3
42423082,8.878364363302673,50.84406117623024,1,11.4
43383214,10.247756182414472,52.03567640061478,5,16.9
42543270,9.01257266675013,52.53513969858524,2,31.1
41783032,7.9893017266095825,50.382327120192805,6,18.0
41462950,7.577244505783958,49.6367254343736,6,21.5
44063188,11.232130070752644,51.79582621975487,9,24.5
44283232,11.564686388933689,52.18740185210257,7,19.9
44443230,11.797799205162706,52.166111779868935,7,16.3
44243098,11.466859854493071,50.98401869749606,9,18.1
44303068,11.543306485171644,50.71335630239085,9,15.3
45022834,12.45329986798472,48.59234408505625,3,15.5
42723086,9.303716650333266,50.88331755414626,1,13.3
42403260,8.80874492878341,52.44342170807664,2,21.7
44222902,11.386280973507551,49.22251225686609,3,57.3
45103308,12.805978448530045,52.84793308051565,7,12.6
40843122,6.6108369231281765,51.15963933554143,6,10.5
40783066,6.562507560842546,50.6543369882242,6,28.3
44303234,11.594510456366455,52.205008831671314,7,8.6
44363178,11.66359090171525,51.7006047996382,9,18.6
42582994,9.120370500844473,50.05498103065965,1,10.6
44203246,11.451768157719863,52.31469312786231,7,13.1
43462782,10.335791080258184,48.151001785968326,4,15.9
41962754,8.329403893177233,47.88689709243719,4,36.1
43182820,9.959396976212105,48.49343957227469,4,15.0
45202838,12.69898909819141,48.62261731013108,3,13.9
43263094,10.071147397556572,50.95733873355771,1,17.3
44763286,12.291153959201148,52.6610835014188,7,7.2
42683096,9.245415988393908,50.972879587972976,1,11.7
